"","pit_tag_number","observable","value","method","collection","unit","event","trial"
"3759","0900008800750082","neutrophils","6.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"3760","0900008800750082","chloride","134.0","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"3761","0900008800750082","calcium","2.77","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"3762","0900008800750082","lymphocytes_abs","40.0","haematology","blood_analyses","109/L","WT7","salmon_trial_1"
"3763","0900008800750082","magnesium","0.92","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"3764","0900008800750082","alkaline_phosphatase","29.0","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"3765","0900008800750082","prostaglandin_e2","75.67","plasma","blood_analyses","pg/mL","WT7","salmon_trial_1"
"3766","0900008800750082","urea","0.5","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"3767","0900008800750082","albumin","14.0","plasma","blood_analyses","g/L","WT7","salmon_trial_1"
"3768","0900008800750082","potassium","3.6","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"3769","0900008800750082","sodium","164.0","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"3770","0900008800750082","monocytes","1.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"3771","0900008800750100","alkaline_phosphatase","16.0","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"3772","0900008800750100","cortisol","387.0","plasma","blood_analyses","nmol/L","WT14","salmon_trial_1"
"3773","0900008800750100","creatinine","18.0","plasma","blood_analyses","µmol/L","WT14","salmon_trial_1"
"3774","0900008800750100","aspartate_aminotransferase","151.0","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"3775","0900008800750100","urea","1.0","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3776","0900008800750100","neutrophils","4.0","haematology","blood_analyses","percentage","WT14","salmon_trial_1"
"3777","0900008800750100","lymphocytes_abs","14.4","haematology","blood_analyses","109/L","WT14","salmon_trial_1"
"3778","0900008800750100","haematocrit","44.0","haematology","blood_analyses","percentage","WT14","salmon_trial_1"
"3779","0900008800750100","haptoglobin","11.48","plasma","blood_analyses","mg/dL","WT14","salmon_trial_1"
"3780","0900008800750100","bilirubin","0.0","plasma","blood_analyses","µmol/L","WT14","salmon_trial_1"
"3781","0900008800750100","total_protein","36.0","plasma","blood_analyses","g/L","WT14","salmon_trial_1"
"3782","0900008800750100","creatine_phosphokinase","552.0","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"3783","0900008800750100","phosphate","3.32","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3784","0900008800750100","neutrophils_abs","0.6","haematology","blood_analyses","109/L","WT14","salmon_trial_1"
"3785","0900008800750100","globulin","19.0","plasma","blood_analyses","g/L","WT14","salmon_trial_1"
"3786","0900008800750100","sodium","183.0","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3787","0900008800750100","potassium","4.22","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3788","0900008800750100","cholesterol","8.0","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3789","0900008800750100","magnesium","1.21","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3790","0900008800750100","c-reactive_protein","0.62","plasma","blood_analyses","µg/mL","WT14","salmon_trial_1"
"3791","0900008800750100","triglycerides","1.32","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3792","0900008800750100","glucose","6.01","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3793","0900008800750100","albumin","17.0","plasma","blood_analyses","g/L","WT14","salmon_trial_1"
"3794","0900008800750100","white_blood_cell_count","15.2","haematology","blood_analyses","109/L","WT14","salmon_trial_1"
"3795","0900008800750100","monocytes","1.0","haematology","blood_analyses","percentage","WT14","salmon_trial_1"
"3796","0900008800750100","prostaglandin_e2","76.3","plasma","blood_analyses","pg/mL","WT14","salmon_trial_1"
"3797","0900008800750100","monocytes_abs","0.2","haematology","blood_analyses","109/L","WT14","salmon_trial_1"
"3798","0900008800750100","lymphocytes","95.0","haematology","blood_analyses","percentage","WT14","salmon_trial_1"
"3799","0900008800750100","alanine_aminotransferase","3.0","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"3800","0900008800750100","calcium","3.05","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3801","0900008800750100","haemoglobin","116.0","haematology","blood_analyses","g/L","WT14","salmon_trial_1"
"3802","0900008800750100","glutamate_dehydrogenase","94.6","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"3803","0900008800750100","chloride","153.0","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3804","0900008800750101","creatine_phosphokinase","711.0","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"3805","0900008800750101","triglycerides","0.95","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3806","0900008800750101","creatinine","14.0","plasma","blood_analyses","µmol/L","WT14","salmon_trial_1"
"3807","0900008800750101","globulin","22.0","plasma","blood_analyses","g/L","WT14","salmon_trial_1"
"3808","0900008800750101","magnesium","1.26","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3809","0900008800750101","sodium","172.0","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3810","0900008800750101","neutrophils_abs","0.4","haematology","blood_analyses","109/L","WT14","salmon_trial_1"
"3811","0900008800750101","neutrophils","2.0","haematology","blood_analyses","percentage","WT14","salmon_trial_1"
"3812","0900008800750101","alkaline_phosphatase","23.0","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"3813","0900008800750101","chloride","137.0","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3814","0900008800750101","glutamate_dehydrogenase","163.2","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"3815","0900008800750101","lymphocytes_abs","18.4","haematology","blood_analyses","109/L","WT14","salmon_trial_1"
"3816","0900008800750101","albumin","14.0","plasma","blood_analyses","g/L","WT14","salmon_trial_1"
"3817","0900008800750101","potassium","4.79","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3818","0900008800750101","alanine_aminotransferase","3.0","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"3819","0900008800750101","monocytes","1.0","haematology","blood_analyses","percentage","WT14","salmon_trial_1"
"3820","0900008800750101","haemoglobin","115.0","haematology","blood_analyses","g/L","WT14","salmon_trial_1"
"3821","0900008800750101","total_protein","36.0","plasma","blood_analyses","g/L","WT14","salmon_trial_1"
"3822","0900008800750101","monocytes_abs","0.2","haematology","blood_analyses","109/L","WT14","salmon_trial_1"
"3823","0900008800750101","prostaglandin_e2","66.4","plasma","blood_analyses","pg/mL","WT14","salmon_trial_1"
"3824","0900008800750101","glucose","7.22","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3825","0900008800750101","cholesterol","7.7","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3826","0900008800750101","c-reactive_protein","1.07","plasma","blood_analyses","µg/mL","WT14","salmon_trial_1"
"3827","0900008800750101","haptoglobin","12.44","plasma","blood_analyses","mg/dL","WT14","salmon_trial_1"
"3828","0900008800750101","calcium","3.11","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3829","0900008800750101","haematocrit","39.0","haematology","blood_analyses","percentage","WT14","salmon_trial_1"
"3830","0900008800750101","lymphocytes","97.0","haematology","blood_analyses","percentage","WT14","salmon_trial_1"
"3831","0900008800750101","white_blood_cell_count","19.0","haematology","blood_analyses","109/L","WT14","salmon_trial_1"
"3832","0900008800750101","bilirubin","0.0","plasma","blood_analyses","µmol/L","WT14","salmon_trial_1"
"3833","0900008800750101","urea","0.8","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3834","0900008800750101","phosphate","3.85","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3835","0900008800750101","aspartate_aminotransferase","332.0","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"3836","0900008800750101","cortisol","288.0","plasma","blood_analyses","nmol/L","WT14","salmon_trial_1"
"3837","0900008800750136","prostaglandin_e2","85.08","plasma","blood_analyses","pg/mL","WT7","salmon_trial_1"
"3838","0900008800750136","chloride","132.0","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"3839","0900008800750136","calcium","3.59","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"3840","0900008800750136","alkaline_phosphatase","31.0","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"3841","0900008800750136","sodium","176.0","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"3842","0900008800750136","glucose","7.55","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"3843","0900008800750136","bilirubin","0.0","plasma","blood_analyses","µmol/L","WT7","salmon_trial_1"
"3844","0900008800750136","albumin","19.0","plasma","blood_analyses","g/L","WT7","salmon_trial_1"
"3845","0900008800750136","cholesterol","9.4","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"3846","0900008800750136","haptoglobin","16.93","plasma","blood_analyses","mg/dL","WT7","salmon_trial_1"
"3847","0900008800750136","aspartate_aminotransferase","474.0","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"3848","0900008800750136","haematocrit","38.5","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"3849","0900008800750136","alanine_aminotransferase","9.0","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"3850","0900008800750136","monocytes_abs","0.4","haematology","blood_analyses","109/L","WT7","salmon_trial_1"
"3851","0900008800750136","urea","0.6","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"3852","0900008800750136","phosphate","3.9","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"3853","0900008800750136","white_blood_cell_count","39.4","haematology","blood_analyses","109/L","WT7","salmon_trial_1"
"3854","0900008800750136","triglycerides","0.9","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"3855","0900008800750136","glutamate_dehydrogenase","108.0","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"3856","0900008800750136","neutrophils","0.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"3857","0900008800750136","c-reactive_protein","1.21","plasma","blood_analyses","µg/mL","WT7","salmon_trial_1"
"3858","0900008800750136","potassium","4.87","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"3859","0900008800750136","globulin","29.0","plasma","blood_analyses","g/L","WT7","salmon_trial_1"
"3860","0900008800750136","lymphocytes","99.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"3861","0900008800750136","lymphocytes_abs","39.0","haematology","blood_analyses","109/L","WT7","salmon_trial_1"
"3862","0900008800750136","cortisol","651.0","plasma","blood_analyses","nmol/L","WT7","salmon_trial_1"
"3863","0900008800750136","magnesium","1.44","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"3864","0900008800750136","monocytes","1.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"3865","0900008800750136","creatine_phosphokinase","5604.0","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"3866","0900008800750136","neutrophils_abs","0.0","haematology","blood_analyses","109/L","WT7","salmon_trial_1"
"3867","0900008800750136","total_protein","48.0","plasma","blood_analyses","g/L","WT7","salmon_trial_1"
"3868","0900008800750136","creatinine","24.0","plasma","blood_analyses","µmol/L","WT7","salmon_trial_1"
"3869","0900008800750143","globulin","24.0","plasma","blood_analyses","g/L","WT14","salmon_trial_1"
"3870","0900008800750143","haematocrit","38.0","haematology","blood_analyses","percentage","WT14","salmon_trial_1"
"3871","0900008800750143","glutamate_dehydrogenase","100.3","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"3872","0900008800750143","neutrophils_abs","0.3","haematology","blood_analyses","109/L","WT14","salmon_trial_1"
"3873","0900008800750143","alkaline_phosphatase","24.0","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"3874","0900008800750143","cortisol","282.0","plasma","blood_analyses","nmol/L","WT14","salmon_trial_1"
"3875","0900008800750143","total_protein","42.0","plasma","blood_analyses","g/L","WT14","salmon_trial_1"
"3876","0900008800750143","creatinine","15.0","plasma","blood_analyses","µmol/L","WT14","salmon_trial_1"
"3877","0900008800750143","magnesium","1.19","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3878","0900008800750143","glucose","6.58","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3879","0900008800750143","triglycerides","0.99","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3880","0900008800750143","haemoglobin","96.0","haematology","blood_analyses","g/L","WT14","salmon_trial_1"
"3881","0900008800750143","aspartate_aminotransferase","279.0","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"3882","0900008800750143","monocytes_abs","0.0","haematology","blood_analyses","109/L","WT14","salmon_trial_1"
"3883","0900008800750143","neutrophils","1.0","haematology","blood_analyses","percentage","WT14","salmon_trial_1"
"3884","0900008800750143","monocytes","0.0","haematology","blood_analyses","percentage","WT14","salmon_trial_1"
"3885","0900008800750143","lymphocytes_abs","29.1","haematology","blood_analyses","109/L","WT14","salmon_trial_1"
"3886","0900008800750143","albumin","18.0","plasma","blood_analyses","g/L","WT14","salmon_trial_1"
"3887","0900008800750143","bilirubin","0.0","plasma","blood_analyses","µmol/L","WT14","salmon_trial_1"
"3888","0900008800750143","potassium","6.06","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3889","0900008800750143","cholesterol","10.3","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3890","0900008800750143","sodium","182.0","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3891","0900008800750143","calcium","3.15","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3892","0900008800750143","creatine_phosphokinase","299.0","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"3893","0900008800750143","white_blood_cell_count","29.4","haematology","blood_analyses","109/L","WT14","salmon_trial_1"
"3894","0900008800750143","prostaglandin_e2","74.0","plasma","blood_analyses","pg/mL","WT14","salmon_trial_1"
"3895","0900008800750143","lymphocytes","99.0","haematology","blood_analyses","percentage","WT14","salmon_trial_1"
"3896","0900008800750143","chloride","150.0","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3897","0900008800750143","c-reactive_protein","0.7","plasma","blood_analyses","µg/mL","WT14","salmon_trial_1"
"3898","0900008800750143","alanine_aminotransferase","3.0","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"3899","0900008800750143","phosphate","3.62","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3900","0900008800750143","urea","1.7","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3901","0900008800750149","prostaglandin_e2","86.4","plasma","blood_analyses","pg/mL","WT14","salmon_trial_1"
"3902","0900008800750149","calcium","2.8","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3903","0900008800750149","cortisol","58.6","plasma","blood_analyses","nmol/L","WT14","salmon_trial_1"
"3904","0900008800750149","haemoglobin","99.0","haematology","blood_analyses","g/L","WT14","salmon_trial_1"
"3905","0900008800750149","phosphate","3.34","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3906","0900008800750149","glucose","5.48","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"3907","0900008800750149","bilirubin","0.0","plasma","blood_analyses","µmol/L","WT14","salmon_trial_1"
